glidenumber,number,docid,event,event_name,geocode,location,latitude,longitude,latitude2,longitude2,shape_type,year,month,day,status,killed,injured,homeless,affected,magnitude,duration,comments,source
FL-2005-000175-SDN,2005-000175,17231,FL,flood,SDN,,12.862807,30.217636,0.0,0.0,0,2005,10,14,A,0,0,0,0,,0,"Heavy rainstorms with gale-force winds were recorded on 31 August in Port Sudan. Several administrative units (Central, Eastern, Southern Administrative Units, Arbaat and Suakin) suffered most damage.  Approximately 156,000 people were affected, including 17,000 (3340 households) whose homes and belongings were totally destroyed. 

The rainstorm destroyed most of the houses made of mats/grass sheeting or timber, roofs of schools in the area blown off, the few household items owned by IDPs were blown away and latrines flooded. The available water sources were flooded resulting in further contamination by seawater; the price of clean water consequently doubled (from 50SDD to 100SDD).   Victims in certain areas ? mainly IDPs from South Sudan, Nuba mountains, Western Sudan, Eritrea and from within Red Sea state- are living in the open next to their destroyed homes. 
",OCHA Sitrep 1
FL-2005-000129-SDN,2005-000129,17172,FL,flood,SDN,Elfashir and Khartoum,12.862807,30.217636,0.0,0.0,0,2005,8,10,A,0,0,0,3000,,0,"Heavy rains that continuously pounded Elfashir and Khartoum, Sudan, in July and August 2005 cause
widespread destruction and loss of life. 956 families were left homeless Umdurman, Khartoum North and Khartoum localities on 14 & 15 July. Flooding was also reported in Elfashir, North Darfur State on 3 August 2005, 2,093 families were reportedly displaced and eight people killed.",IFRC
FL-2003-000368-SDN,2003-000368,18233,FL,flood,SDN,North Eastern Sudan,5.0692995,33.438353,0.0,0.0,0,2003,7,28,A,20,56,0,325000,,0,"Severe floods have hit Kassala town in North Eastern Sudan. Approximately 301,200 to 364,000 people have been affected. Four deaths have been confirmed.",CRED EM-DAT
EP-2003-000084-SDN,2003-000084,17805,EP,epidemic,SDN,"Imatong, Ikotos districts, Torry county, Southern part of Eastern Equatoria",12.862807,30.217636,0.0,0.0,0,2003,5,11,A,27,0,0,0,,0,,"EM-DAT Disaster No. 20030272
"
AC-2002-000787-SDN,2002-000787,11131,AC,tech. disaster,SDN,Between Singa and Ed-Damazin,12.862807,30.217636,0.0,0.0,0,2002,12,18,A,31,0,0,0, ,0, (Road),
EP-2002-000717-SDN,2002-000717,11132,EP,epidemic,SDN,"Eastern Upper Nile state, Southern Sudan",12.862807,30.217636,0.0,0.0,0,2002,10,1,A,0,0,0,1000, vaccinated,0, {Leishmaniasis} (Unknown),
ST-2002-000623-SDN,2002-000623,11133,ST,severe local storm,SDN,Khartoum,15.550101,32.532241,0.0,0.0,0,2002,9,27,A,33,0,0,0, kph,0, (Storm),
FL-2002-000515-SDN,2002-000515,11134,FL,flood,SDN,"Western Kordofan, White Nile, Gazira, Khartoum states",12.862807,30.217636,0.0,0.0,0,2002,8,3,A,0,0,0,100000, km?,0, (Flood),
AC-2002-000396-SDN,2002-000396,11146,AC,tech. disaster,SDN,Abdallah,10.8833333,29.6163889,0.0,0.0,0,2002,7,2,A,18,0,0,0, ,0, (Water),
AC-2002-000382-SDN,2002-000382,11144,AC,tech. disaster,SDN,Kamlin,15.0973196,33.1745097,0.0,0.0,0,2002,6,23,A,13,59,0,0, ,0, (Road),
AC-2002-000280-SDN,2002-000280,11145,AC,tech. disaster,SDN,Liait (Darfour state),12.862807,30.217636,0.0,0.0,0,2002,5,10,A,0,0,3500,0, ,0, (Misc:Fire),
AC-2002-000251-SDN,2002-000251,11139,AC,tech. disaster,SDN,Bahr el-Ghazal,7.2702675,26.7967849,0.0,0.0,0,2002,5,2,A,11,15,0,0, ,0, (Road),
EP-2002-000170-SDN,2002-000170,11140,EP,epidemic,SDN,"Ikotos, Isoke, Padak, Gizen, Nuba",12.862807,30.217636,0.0,0.0,0,2002,2,5,A,49,0,0,281, vaccinated,0, (Meningitis),
AC-2002-000152-SDN,2002-000152,11143,AC,tech. disaster,SDN,Near Shendi,16.6833333,33.4333333,0.0,0.0,0,2002,3,17,A,30,0,0,0, ,0, (Road),
AC-2002-000118-SDN,2002-000118,11141,AC,tech. disaster,SDN,Atroun oasis region,12.862807,30.217636,0.0,0.0,0,2002,2,18,A,18,63,0,0, ,0, (Misc:Other),
AC-2002-000068-SDN,2002-000068,11142,AC,tech. disaster,SDN,Wad Rawah,15.16027,33.125881,0.0,0.0,0,2002,2,1,A,20,0,0,0, ,0, (Water),
FL-2001-000417-SDN,2001-000417,11135,FL,flood,SDN,"Kassala, South Darfur, West Dardfur, Gezira, North Kordofan, River Nile,  Sennar, Gedaref, Khartoum, River Nile, Sennar",12.862807,30.217636,0.0,0.0,0,2001,8,0,A,3,0,0,97000, km?,0, (Flood),
AC-2001-000311-SDN,2001-000311,11127,AC,tech. disaster,SDN,Port-Soudan,12.862807,30.217636,0.0,0.0,0,2001,7,1,A,14,11,0,0, ,0, (Road),
AC-2001-000140-SDN,2001-000140,11136,AC,tech. disaster,SDN,"Adaryel airport (Near Malakal, Haut Nil province)",12.862807,30.217636,0.0,0.0,0,2001,4,4,A,15,0,0,0, ,0, (Air),
AC-2001-000111-SDN,2001-000111,11137,AC,tech. disaster,SDN,Between Kosti and Khartoum,12.862807,30.217636,0.0,0.0,0,2001,3,17,A,21,50,0,0, ,0, (Road),
DR-2001-000055-SDN,2001-000055,11128,DR,drought,SDN,"Darfur, Kordofan, Mer-Rouge, Bahr-el-Ghazal provinces",12.862807,30.217636,0.0,0.0,0,2001,1,0,A,0,0,0,2000000, km?,0, (Drought),
AC-2000-000526-SDN,2000-000526,11138,AC,tech. disaster,SDN,Sinja (Sinar state),12.862807,30.217636,0.0,0.0,0,2000,8,23,A,50,17,0,0, ,0, {Bac} (Water),
EP-2000-000377-SDN,2000-000377,11147,EP,epidemic,SDN,"Upper Nile, Khartoum, Sennar, White Nile, Gezira, South Kordofan, Gedaref states",12.862807,30.217636,0.0,0.0,0,2000,1,0,A,98,0,0,1110, vaccinated,0, (Meningitis),
DR-2000-000122-SDN,2000-000122,11129,DR,drought,SDN,"East Equatoria, Jonglei, North Darfur, North Korfofan",12.862807,30.217636,0.0,0.0,0,2000,3,0,A,0,0,0,700000, km?,0, (Drought),
EP-2000-000100-SDN,2000-000100,11130,EP,epidemic,SDN,Juba (Bahr el Jebel State),12.862807,30.217636,0.0,0.0,0,2000,2,0,A,40,0,0,361, vaccinated,0, (Meningitis),
FL-1998-000251-SDN,1998-000251,18363,FL,flood,SDN,"North, River Nile, White Nile, Kassala, Gedaref, Sinnar, North Kordofan, Khartoum states",12.862807,30.217636,0.0,0.0,0,1998,8,0,A,103,0,100000,900000,,0,,CRED EM-DAT
